日期,开(亿元),高(亿元),低(亿元),收(亿元),量(亿),额(亿元),涨幅%,振幅%
20201218,76610.7,77773.1,76267.3,76417.6,588.63,7444.04,-0.22,1.97
20201221,76544.7,78769.4,76544.7,78474.7,621.93,8335.0,2.69,2.91
20201222,78095.2,79541.9,77849.1,78053.3,702.7,9269.26,-0.54,2.16
20201223,78301.5,80322.0,78301.5,79892.1,662.35,8993.88,2.36,2.59
20201224,79651.3,80939.9,78884.2,78937.2,625.79,7958.06,-1.2,2.57
20201225,78510.5,79966.7,78510.5,79519.6,627.34,7669.51,0.74,1.84
20201228,79664.8,81223.6,79664.8,79999.3,683.77,8520.57,0.6,1.96
20201229,79985.2,81107.8,79083.4,79121.7,678.05,8336.79,-1.1,2.53
20201230,79149.0,81211.9,79149.0,80441.9,637.26,8139.09,1.67,2.61
20201231,80799.0,83248.5,80799.0,82864.2,701.94,9252.01,3.01,3.05
20210104,83335.6,87329.0,83335.6,87262.3,809.55,11250.12,5.31,4.82
20210105,86844.8,90883.4,86844.8,90883.4,859.95,12275.74,4.15,4.63
20210106,91219.1,93064.0,91219.1,92445.3,796.76,11307.88,1.72,2.03
20210107,92283.5,94717.7,92283.5,94717.7,867.23,11746.29,2.46,2.63
20210108,94956.9,96952.9,94739.9,95593.8,759.33,10966.33,0.92,2.34
20210111,95771.3,98061.1,95158.4,95634.6,795.36,11741.62,0.04,3.04
20210112,95269.5,98398.4,95269.5,98397.6,704.82,10606.59,2.89,3.27
20210113,98463.8,100704.2,98463.8,99184.3,814.2,12001.89,0.8,2.28
20210114,98567.3,100604.9,98033.5,98233.5,735.47,10803.74,-0.96,2.59
20210115,98129.8,99948.3,97668.2,98474.4,682.5,9999.54,0.25,2.32
20210118,98199.3,100867.7,98199.3,99987.1,658.84,9578.62,1.54,2.71
20210119,100101.2,101390.2,98505.0,98860.0,712.26,10047.4,-1.13,2.89
20210120,98953.1,100796.9,98879.7,99148.1,607.06,8836.27,0.29,1.94
20210121,99398.6,101991.8,99398.6,101078.0,732.3,10517.11,1.95,2.62
20210122,101097.5,102428.1,101097.5,101841.1,714.3,10726.76,0.75,1.32
20210125,101825.1,104562.6,101825.1,103129.2,723.98,11650.1,1.26,2.69
20210126,102353.3,103808.8,100556.5,100605.8,622.95,9797.81,-2.45,3.15
20210127,100672.1,101365.3,99646.3,99912.5,597.34,8924.97,-0.69,1.71
20210128,98324.8,99962.5,96005.2,96216.7,620.17,8871.68,-3.7,3.96
20210129,96227.6,97429.0,93315.7,94705.2,656.93,9218.12,-1.57,4.28
20210201,94684.6,96380.0,94428.1,94540.1,609.28,8278.35,-0.17,2.06
20210202,95055.0,96306.7,94933.7,95405.2,589.01,8732.55,0.92,1.45
20210203,95253.8,96574.4,94140.8,94258.7,639.55,9232.47,-1.2,2.55
20210204,93593.6,95048.8,92365.5,92932.1,646.87,9142.37,-1.41,2.85
20210205,93451.9,94417.7,91098.1,91141.5,605.2,8645.59,-1.93,3.57
20210208,91696.2,93234.9,91267.0,91428.3,528.62,7822.51,0.31,2.16
20210209,91990.8,93998.5,91990.8,93308.5,543.38,8112.58,2.06,2.2
20210210,93593.0,94931.0,93593.0,94145.0,535.91,8473.92,0.9,1.43
20210218,96546.5,97626.4,95663.8,95855.0,703.23,10537.9,1.82,2.08
20210219,95366.7,97435.7,95366.7,97340.8,745.92,10157.76,1.55,2.16
20210222,97636.4,100505.3,97576.8,98327.2,981.24,12612.59,1.01,3.01
20210223,97548.8,99915.9,97548.8,98064.1,794.5,9953.21,-0.27,2.41
20210224,98143.1,99132.5,95720.7,96647.2,747.09,10355.26,-1.44,3.48
20210225,97879.7,98396.4,95802.5,96076.4,720.05,9082.11,-0.59,2.68
20210226,93766.8,96533.0,93660.0,93788.6,672.68,8786.47,-2.38,2.99
20210301,94882.4,96638.1,94882.4,95473.6,655.0,8449.73,1.8,1.87
20210302,95999.4,96823.2,93915.3,94225.7,690.86,8890.57,-1.31,3.05
20210303,93918.9,95591.9,93918.9,95048.5,697.62,8347.97,0.87,1.78
20210304,93985.2,95053.2,92129.4,92561.8,781.99,9418.49,-2.62,3.08
20210305,91223.8,93848.6,91223.8,91876.0,732.57,8531.37,-0.74,2.84
20210308,92793.8,94047.7,89480.0,89547.5,784.72,9499.52,-2.53,4.97
20210309,89360.2,90956.8,87356.4,87810.5,825.48,9599.37,-1.94,4.02
20210310,89122.4,89775.1,86629.6,86767.9,620.86,7299.54,-1.19,3.58
20210311,86994.5,89548.4,86935.1,88421.6,663.62,7787.27,1.91,3.01
20210312,88740.4,89178.0,87719.4,88029.0,719.92,7943.28,-0.44,1.65
20210315,87365.8,88736.4,85459.3,86061.4,714.99,7859.61,-2.24,3.72
20210316,86225.7,87225.0,85163.4,85477.4,668.5,7176.18,-0.68,2.4
20210317,84905.4,86904.5,84780.9,84878.4,623.36,6937.22,-0.7,2.48
20210318,85073.6,86265.1,84372.9,84408.7,625.79,7185.33,-0.55,2.23
20210319,82963.2,84421.7,82052.2,82365.1,656.57,7524.54,-2.42,2.81
20210322,82581.9,84329.7,82505.1,82885.6,671.67,7419.79,0.63,2.22
20210323,82870.8,83330.2,80747.1,81094.9,699.75,7691.5,-2.16,3.12
20210324,80466.7,81497.9,79213.3,79284.1,670.31,7437.87,-2.23,2.82
20210325,78942.4,80419.0,78073.6,78090.9,604.03,6584.45,-1.5,2.96
20210326,78502.3,79977.5,78502.3,79388.0,610.46,7293.92,1.66,1.89
20210329,79697.6,81143.9,79090.3,79175.9,627.95,7395.17,-0.27,2.59
20210330,78886.0,80269.2,78813.3,79015.1,626.4,7309.93,-0.2,1.84
20210331,78989.7,79380.8,77666.1,77714.4,587.2,6695.54,-1.65,2.17
20210401,77735.9,78819.4,77357.0,77391.2,574.26,6361.31,-0.42,1.88
20210402,77654.6,78837.0,77225.5,77406.9,573.21,6887.25,0.02,2.08
20210406,77800.6,78650.5,76682.0,76719.3,536.78,6389.35,-0.89,2.54
20210407,76747.2,77337.6,76310.1,76483.1,644.75,7187.26,-0.31,1.34
20210408,76130.4,77309.7,76013.8,76065.2,698.42,7435.58,-0.55,1.69
20210409,75811.1,76532.8,74813.2,74905.9,606.21,6732.71,-1.52,2.26
20210412,74855.7,75648.4,73368.2,73670.7,663.37,7536.96,-1.65,3.04
20210413,73588.7,74790.5,72578.5,72761.7,597.98,6530.58,-1.23,3.0
20210414,72866.8,73968.4,72865.3,73039.5,558.72,6355.39,0.38,1.52
20210415,72754.9,73367.9,72021.8,72133.1,564.72,6420.91,-1.24,1.84
20210416,72314.2,73128.2,72314.2,72424.9,603.83,6697.97,0.4,1.13
20210419,72438.2,75136.3,72398.6,75070.7,681.61,8315.14,3.65,3.78
20210420,74829.1,76646.4,74829.1,75547.7,655.74,8131.02,0.64,2.42
20210421,75173.8,76383.0,75173.8,75398.6,583.2,7171.33,-0.2,1.6
20210422,75873.1,76693.6,75349.7,75531.8,569.68,7134.94,0.18,1.78
20210423,75481.7,76926.0,75481.2,75812.1,584.21,7515.6,0.37,1.91
20210426,76144.5,78165.5,76144.5,76509.7,645.07,8706.59,0.92,2.67
20210427,76442.1,77102.4,76089.6,76302.3,580.25,7360.36,-0.27,1.32
20210428,76133.8,77869.6,76071.6,77156.1,557.68,7548.17,1.12,2.36
20210429,77217.7,78534.5,77177.2,77478.3,592.07,7906.13,0.42,1.76
20210430,77409.3,78930.9,77409.3,78159.9,640.92,8315.43,0.88,1.96
20210506,78315.0,79947.6,78315.0,78749.0,645.96,8457.36,0.75,2.09
20210507,79053.7,80098.7,78360.9,78408.1,722.84,8556.87,-0.43,2.21
20210510,78718.0,80326.9,78675.5,79594.5,740.19,8302.21,1.51,2.11
20210511,79034.0,80423.9,79034.0,79842.6,730.72,8203.9,0.31,1.75
20210512,79555.4,80971.5,79555.4,80319.5,657.01,7410.62,0.6,1.77
20210513,79423.0,80968.7,79046.3,79206.9,688.85,7764.19,-1.39,2.39
20210514,79661.4,81265.2,79640.5,81196.1,724.81,8748.24,2.51,2.05
20210517,81225.5,83674.2,81225.5,82559.7,684.11,8963.92,1.68,3.02
20210518,82573.2,83517.9,82007.8,82127.4,583.61,7237.89,-0.52,1.83
20210519,81759.9,83233.9,81726.0,81782.4,603.58,7610.21,-0.42,1.84
20210520,81542.7,82657.8,81404.1,81535.8,682.07,8328.37,-0.3,1.53
20210521,81710.7,82387.3,80905.9,81034.2,610.94,7779.63,-0.62,1.82
20210524,81107.7,82203.2,81050.5,81402.8,630.39,8130.16,0.45,1.42
20210525,81666.7,84346.5,81666.7,84346.5,715.43,9730.18,3.62,3.29
20210526,84404.4,86430.6,84404.4,85244.3,726.45,9356.24,1.06,2.4
20210527,84927.2,86930.3,84927.2,86102.2,684.25,8997.49,1.01,2.35
20210528,86466.9,88102.1,86427.8,87066.5,735.61,9716.89,1.12,1.94
20210531,87500.0,89387.0,87500.0,89169.6,700.81,9615.1,2.42,2.17
20210601,88910.4,90647.2,88836.3,90331.5,744.73,9941.29,1.3,2.03
20210602,90403.1,91582.8,89552.3,89614.7,745.93,9614.41,-0.79,2.25
20210603,89433.9,90852.6,89080.3,89120.0,723.37,9142.48,-0.55,1.98
20210604,88817.7,90800.9,88817.7,89629.2,685.54,8982.64,0.57,2.23
20210607,89996.8,91467.3,89983.1,90257.5,661.33,9063.45,0.7,1.66
20210608,90136.7,91602.0,89454.9,89661.9,679.22,9405.18,-0.66,2.38
20210609,89567.3,90721.2,89123.7,89349.9,663.79,8419.78,-0.35,1.78
20210610,89341.8,91469.7,89341.8,90757.5,724.55,9578.35,1.58,2.38
20210611,90958.8,92325.7,90946.7,91561.1,802.07,10705.7,0.89,1.52
20210615,92236.3,93383.9,91586.9,91732.3,746.6,9551.37,0.19,1.96
20210616,91593.5,92443.4,89357.8,89483.7,681.61,8911.92,-2.45,3.36
20210617,89394.5,91382.2,89394.5,90363.3,629.54,8410.92,0.98,2.22
20210618,90421.0,92405.3,90323.3,91806.1,687.95,9604.75,1.6,2.3
20210621,91559.0,94299.9,91559.0,93033.6,679.48,9627.54,1.34,2.99
20210622,93706.3,94834.4,93529.2,93961.0,712.43,9584.33,1.0,1.4
20210623,93867.2,95873.7,93830.4,95104.8,708.69,10125.7,1.22,2.17
20210624,95048.0,96119.7,94038.5,94188.5,721.07,9603.54,-0.96,2.19
20210625,94602.9,96211.2,94602.9,95775.1,735.1,10042.34,1.68,1.71
20210628,95772.3,97832.0,95772.3,96478.9,693.14,9621.87,0.73,2.15
20210629,96589.6,97571.9,95384.4,95518.7,674.24,9459.4,-1.0,2.27
20210630,95728.4,97270.2,95728.4,96002.8,613.87,8803.96,0.51,1.61
20210701,96228.6,96870.5,94215.7,94514.5,670.97,9605.82,-1.55,2.77
20210702,94139.8,95471.6,93305.5,93524.5,639.64,9461.67,-1.05,2.29
20210705,93741.1,95526.5,93735.7,94836.0,645.88,9465.81,1.4,1.91
20210706,95005.7,96697.3,94044.1,95314.9,703.16,10552.34,0.5,2.8
20210707,95282.0,97470.9,94429.1,97158.9,693.65,9934.96,1.93,3.19
20210708,97531.6,99721.2,97531.6,98242.5,779.1,11306.97,1.12,2.25
20210709,97696.8,99625.3,97696.8,99241.1,762.71,10704.81,1.02,1.96
20210712,100263.9,103712.9,100180.3,102921.8,878.31,12558.61,3.71,3.56
20210713,102776.5,105040.7,102776.5,103986.7,826.86,11607.51,1.03,2.2
20210714,103977.2,104823.0,103030.2,103078.5,845.85,11650.22,-0.87,1.72
20210715,102612.3,104365.0,102612.3,104171.7,814.78,11213.07,1.06,1.7
20210716,104244.6,106599.9,104068.0,104176.1,799.9,11293.87,0.0,2.43
20210719,104136.9,106040.3,103743.8,103938.4,756.45,10748.28,-0.23,2.2
20210720,103074.0,105102.2,103074.0,103468.2,667.7,9248.5,-0.45,1.95
20210721,104157.9,106786.8,104157.9,106214.9,782.29,11557.39,2.65,2.54
20210722,106597.4,108425.8,106597.4,108083.8,860.39,12269.32,1.76,1.72
20210723,108197.6,110438.4,108152.4,108727.4,963.37,13118.91,0.6,2.12
20210726,108490.3,110123.5,106584.7,108787.6,941.61,13447.92,0.06,3.25
20210727,108922.4,111476.4,107315.3,107722.9,978.55,14328.77,-0.98,3.82
20210728,106762.9,110046.5,104781.1,106868.5,860.59,11968.95,-0.79,4.89
20210729,109284.7,111609.2,109199.8,111161.5,770.4,11732.53,4.02,2.25
20210730,110963.5,113738.6,110898.9,112466.1,843.34,12554.11,1.17,2.55
20210802,112625.3,116572.0,112483.7,116518.4,924.82,14275.93,3.6,3.64
20210803,116494.3,118006.9,115056.7,115523.1,894.64,13352.49,-0.85,2.53
20210804,115467.4,118780.9,115467.4,118324.1,782.4,12152.66,2.42,2.87
20210805,117546.3,119815.2,117307.8,117422.3,806.83,12149.56,-0.76,2.12
20210806,118043.0,119571.2,116581.4,117051.0,766.52,11489.48,-0.32,2.55
20210809,116300.9,118187.6,116195.3,117013.5,786.37,11838.37,-0.03,1.7
20210810,116962.2,119013.5,116645.5,118148.0,807.4,12772.47,0.97,2.02
20210811,118194.9,120001.9,117977.2,118607.2,861.67,12160.02,0.39,1.71
20210812,118166.4,120447.4,118140.4,118648.4,871.02,12380.75,0.03,1.95
20210813,118075.0,120895.5,117835.4,117942.2,855.31,12280.21,-0.6,2.58
20210816,117959.8,119442.5,116472.1,116545.8,851.71,11911.56,-1.18,2.52
20210817,116453.5,117667.2,113204.3,113673.1,920.71,12497.04,-2.46,3.83
20210818,114044.9,116167.1,113796.1,114309.5,825.35,11426.23,0.56,2.09
20210819,114141.0,115971.4,114021.2,114456.0,825.55,11586.35,0.13,1.71
20210820,113615.3,115795.4,112815.9,113928.7,820.86,11948.38,-0.46,2.6
20210823,114592.3,117798.2,114592.3,116993.3,854.01,12548.67,2.69,2.81
20210824,117093.4,120191.1,117093.4,118815.3,926.34,13385.32,1.56,2.65
20210825,118865.0,120338.3,118865.0,119767.6,913.64,12467.51,0.8,1.24
20210826,119669.7,121363.8,118613.4,118787.9,1009.91,13079.38,-0.82,2.3
20210827,118593.9,121026.3,118593.9,119706.3,955.85,12857.89,0.77,2.05
20210830,120241.7,123833.9,120241.7,122302.1,1051.76,15087.82,2.17,3.0
20210831,121996.4,123812.0,121885.7,123495.8,1042.62,14195.45,0.98,1.58
20210901,123926.6,126192.0,123225.2,124446.1,1255.45,16485.53,0.77,2.4
20210902,124265.4,127489.6,124265.4,126626.5,1082.7,13805.64,1.75,2.59
20210903,126700.0,129612.7,125654.0,126282.1,1200.2,15184.64,-0.27,3.13
20210906,126524.4,129012.5,126478.1,128113.8,1042.88,13755.52,1.45,2.01
20210907,128066.4,130666.1,127980.2,130425.7,1069.55,13509.01,1.8,2.1
20210908,130331.3,132900.91,130331.3,130831.8,1186.46,14242.71,0.31,1.97
20210909,130629.5,132644.61,130620.0,131227.5,1165.86,13848.17,0.3,1.55
20210910,131101.7,133991.61,131068.2,132400.8,1197.84,14880.24,0.89,2.23
20210913,132540.11,134321.41,132540.11,132929.7,1096.87,14122.6,0.4,1.35
20210914,132500.5,135224.0,131726.41,132008.5,1131.93,14611.75,-0.69,2.63
20210915,131716.3,133745.91,131348.91,131617.0,981.5,13107.49,-0.3,1.82
20210916,131867.61,133358.91,128437.8,128536.1,1108.27,14303.19,-2.34,3.74
20210917,128292.0,130253.8,126697.6,127706.9,1016.29,12968.95,-0.65,2.77
20210924,126187.3,127529.2,123597.8,123795.4,987.82,12438.44,-3.06,3.08
20210927,123822.9,124722.9,120776.7,120781.0,1013.83,13216.34,-2.43,3.19
20210928,120534.5,122123.0,118995.7,119075.6,819.12,10112.75,-1.41,2.59
20210929,117817.2,118728.9,114085.9,114085.9,857.64,10418.41,-4.19,3.9
20210930,115105.7,116813.9,114625.6,114707.8,742.27,9184.54,0.55,1.92
20211008,116451.8,116799.1,113493.1,113586.6,802.49,10287.29,-0.98,2.88
20211011,113774.8,114893.1,111271.0,111507.5,762.48,9606.3,-1.83,3.19
20211012,110825.7,111573.9,107186.5,108040.0,792.65,9631.39,-3.11,3.93
20211013,107629.7,108251.6,106964.7,107004.0,658.92,8583.31,-0.96,1.19
20211014,106972.1,107837.6,105397.8,105399.2,630.18,8297.68,-1.5,2.28
20211015,105233.5,106497.8,104735.9,104785.3,696.61,9507.49,-0.58,1.67
20211018,104695.0,106268.7,104695.0,105064.9,695.33,9640.0,0.27,1.5
20211019,105250.3,107188.7,105195.9,105303.0,685.76,9373.46,0.23,1.9
20211020,104682.6,106670.0,104682.6,104811.1,714.22,9802.68,-0.47,1.89
20211021,104905.3,106209.2,103708.2,103911.6,717.62,9572.27,-0.86,2.39
20211022,104048.4,105221.7,102346.8,102402.9,728.15,9770.23,-1.45,2.77
20211025,102381.2,104490.5,102376.9,103478.8,676.56,9724.45,1.05,2.06
20211026,103855.6,105631.6,103044.5,103124.8,715.96,10357.57,-0.34,2.5
20211027,102712.7,104186.7,102145.0,102393.4,739.56,10302.89,-0.71,1.98
20211028,101898.2,103023.6,100218.5,100607.8,760.23,10598.56,-1.74,2.74
20211029,100756.6,102728.3,100756.6,102687.0,730.13,10871.63,2.07,1.96
20211101,102306.3,105422.1,102306.3,104158.8,782.27,11675.04,1.43,3.03
20211102,104194.1,106037.0,103452.3,104173.3,850.95,12027.04,0.01,2.48
20211103,104070.0,105540.0,103166.1,103401.3,659.58,9568.73,-0.74,2.28
20211104,103884.7,105729.0,103839.1,104588.6,695.44,10316.98,1.15,1.83
20211105,104326.4,106087.6,103291.1,103339.0,790.38,11023.18,-1.19,2.67
20211108,103223.5,105261.3,103223.5,103574.2,690.72,9930.95,0.23,1.97
20211109,103864.2,105046.6,103518.2,103671.6,667.01,9623.76,0.09,1.48
20211110,103101.0,104193.5,102699.1,103263.6,724.46,10311.77,-0.39,1.44
20211111,103051.8,105022.2,103051.8,104310.5,765.27,10656.33,1.01,1.91
20211112,104400.0,106061.2,104400.0,104794.6,745.91,10398.14,0.46,1.59
20211115,104924.8,106132.7,104182.9,104322.1,766.86,10963.28,-0.45,1.86
20211116,104027.2,105577.7,103168.2,103388.7,757.84,10608.98,-0.89,2.31
20211117,103690.4,105626.0,103690.4,104369.5,704.42,9853.24,0.95,1.87
20211118,104167.0,105332.2,103820.5,103860.3,781.04,10671.14,-0.49,1.45
20211119,103791.0,105284.5,103791.0,104973.2,770.23,10601.86,1.07,1.44
20211122,105078.0,108081.0,105078.0,107553.9,795.4,11870.26,2.46,2.86
20211123,107474.7,109468.6,107474.7,108005.9,829.62,11658.19,0.42,1.85
20211124,108009.5,109433.2,107928.2,108091.0,804.13,11423.82,0.08,1.39
20211125,108125.4,109250.9,107156.4,107246.4,743.29,10572.36,-0.78,1.94
20211126,106930.1,108717.1,106707.3,106736.6,732.74,10463.05,-0.48,1.87
20211129,105339.1,108762.9,105339.1,107544.0,758.15,11116.09,0.76,3.21
20211130,108196.7,109684.8,107440.1,108158.0,810.94,11588.21,0.57,2.09
20211201,108005.9,109484.7,107985.8,108180.1,780.82,10881.7,0.02,1.39
20211202,107979.0,109375.2,107149.5,107252.8,823.21,10999.02,-0.86,2.06
20211203,107457.5,108920.0,107457.5,108037.9,802.47,10857.9,0.73,1.36
20211206,108149.0,109929.0,107115.9,107278.2,876.66,11505.86,-0.7,2.6
20211207,108043.8,108549.3,106343.5,106916.8,844.83,11497.71,-0.34,2.06
20211208,107375.0,109469.1,107312.4,108631.8,761.62,10578.39,1.6,2.02
20211209,108844.7,111149.9,108844.7,110407.6,893.92,12130.97,1.63,2.12
20211210,109737.2,111993.0,109737.2,111277.5,863.13,11700.31,0.79,2.04
20211213,111985.6,114343.2,111981.3,112898.7,890.23,12178.2,1.46,2.12
20211214,112457.3,113995.6,111969.9,112161.9,815.37,10939.87,-0.65,1.79
20211215,112001.1,113508.9,111084.7,111308.6,843.94,10829.32,-0.76,2.16
20211216,111666.6,113041.7,111377.2,111606.0,847.95,10677.73,0.27,1.5
20211217,111500.7,112459.1,109844.1,109963.8,904.04,11118.89,-1.47,2.34
20211220,109633.0,110893.9,107790.7,107884.6,920.16,11085.53,-1.89,2.82
20211221,107990.6,109462.2,107791.5,107926.6,881.27,9607.52,0.04,1.55
20211222,108288.6,109709.4,107605.7,107670.5,918.43,10211.53,-0.24,1.95
20211223,107818.7,109073.8,107404.3,107518.6,867.93,10378.55,-0.14,1.55
20211224,107633.0,108284.5,105709.4,105731.3,889.62,10876.72,-1.66,2.4
20211227,105787.6,107390.4,104567.2,104758.3,758.59,9373.27,-0.92,2.67
20211228,105022.9,106075.9,104450.4,104751.8,741.35,9638.06,-0.01,1.55
20211229,104692.7,105819.9,103430.7,103461.5,722.79,9601.5,-1.23,2.28
20211230,103603.6,105563.7,103603.6,103848.7,755.15,9728.51,0.37,1.89
20211231,104374.9,105759.8,104119.5,104224.4,790.08,10136.04,0.36,1.58
20220104,104845.8,106152.1,104845.8,105566.9,965.69,12127.99,1.29,1.25
20220105,105385.4,106302.2,104919.4,105196.6,998.14,12536.31,-0.35,1.31
20220106,104475.4,106632.8,104475.4,105759.2,876.6,10909.83,0.53,2.05
20220107,105828.2,107051.3,104764.9,104910.1,988.64,11590.12,-0.8,2.16
20220110,104886.3,107006.5,104636.1,105097.9,810.48,10018.35,0.18,2.26
20220111,105090.8,106230.1,103538.9,103752.2,826.81,10068.38,-1.28,2.56
20220112,104293.6,105971.9,104293.6,104956.1,799.96,10061.77,1.16,1.62
20220113,105045.2,106029.5,103236.9,103265.6,855.89,10418.27,-1.61,2.66
20220114,102865.2,105106.4,102865.2,103500.1,873.01,10459.96,0.23,2.17
20220117,103485.1,105963.0,103485.1,104904.2,807.31,10524.3,1.36,2.39
20220118,104886.6,106622.2,104655.8,104839.4,914.51,11332.8,-0.06,1.87
20220119,104571.3,106196.6,103568.2,103817.8,807.53,10164.48,-0.97,2.51
20220120,103898.8,104838.4,102570.0,102696.5,887.2,10793.58,-1.08,2.18
20220121,102273.8,103522.3,100351.2,100459.7,756.26,9383.15,-2.18,3.09
20220124,99734.9,101369.0,99281.6,99373.9,644.75,8223.99,-1.08,2.08
20220125,98980.2,99631.6,95235.9,95282.5,764.63,8945.74,-4.12,4.42
20220126,96029.7,96726.9,94115.1,94374.2,610.99,7501.53,-0.95,2.74
20220127,94301.5,94634.2,90572.7,90653.2,642.24,7808.15,-3.94,4.3
20220128,91471.0,91826.8,89528.5,89683.0,640.11,7815.24,-1.07,2.54
20220207,91376.4,92608.2,89989.3,90234.7,683.48,7890.44,0.62,2.92
20220208,89975.5,91181.4,89201.4,90473.6,751.59,8436.44,0.26,2.19
20220209,90384.4,92426.2,90363.2,92008.8,771.61,8951.51,1.7,2.28
20220210,91998.7,93259.0,91332.3,91690.4,755.15,8955.31,-0.35,2.09
20220211,91046.0,92772.6,90425.5,90612.4,793.68,9534.6,-1.18,2.56
20220214,89984.4,92254.8,89221.7,89633.9,700.11,8332.09,-1.08,3.35
20220215,89799.4,91262.0,89487.5,89849.7,639.17,7927.54,0.24,1.98
20220216,90579.9,91842.8,89389.1,89554.8,642.92,7747.14,-0.33,2.73
20220217,89193.6,90802.4,89193.6,89472.2,718.84,8745.73,-0.09,1.8
20220218,88786.4,90512.1,88786.4,89012.5,676.71,7774.97,-0.51,1.93
20220221,89190.4,90414.7,89190.4,89516.6,741.53,8672.5,0.57,1.38
20220222,88949.0,90257.9,88746.0,89124.6,775.04,9432.72,-0.44,1.69
20220223,89440.1,91576.8,89440.1,91320.6,770.17,9947.82,2.46,2.4
20220224,90644.9,92806.1,90638.4,92364.6,1105.39,13110.39,1.14,2.37
20220225,93513.4,95834.2,93399.4,93561.4,803.02,9722.35,1.3,2.64
20220228,93586.0,95064.4,93490.4,93823.2,733.4,8987.35,0.28,1.68
20220301,93874.6,95505.9,93874.6,94102.3,716.17,9263.31,0.3,1.74
20220302,93627.6,94802.8,93246.7,93284.0,722.15,8615.76,-0.87,1.65
20220303,93720.6,94615.0,92809.4,92933.1,855.71,9705.55,-0.38,1.94
20220304,92175.4,94186.1,91555.2,91884.6,833.66,9661.36,-1.13,2.83
20220307,91603.1,92835.0,90218.3,90745.3,815.3,9823.69,-1.24,2.85
20220308,90734.1,91726.9,89056.1,89295.9,891.35,10622.71,-1.6,2.94
20220309,89758.5,90801.9,86054.8,90398.5,975.9,11126.61,1.23,5.32
20220310,92575.6,94673.7,92458.8,92886.0,825.05,10284.69,2.75,2.45
20220311,91364.6,93997.1,91321.2,93869.8,819.58,9974.21,1.06,2.88
20220314,92912.9,94931.8,91033.8,91042.0,739.64,9206.31,-3.01,4.15
20220315,89790.6,92561.4,88249.6,88266.3,944.7,10739.9,-3.05,4.74
20220316,89926.0,93576.3,88019.4,93421.5,943.02,11375.6,5.84,6.3
20220317,94817.4,98785.7,94749.4,96820.7,938.81,12163.75,3.64,4.32
20220318,96141.0,97870.8,96141.0,97144.1,815.9,9477.23,0.33,1.79
20220321,97295.4,99522.6,97295.4,97661.2,817.05,9684.35,0.53,2.29
20220322,97360.0,98515.6,96078.7,96388.2,815.23,9229.71,-1.3,2.5
20220323,96629.2,97800.4,95701.8,95767.1,791.24,9051.47,-0.64,2.18
20220324,95261.8,96150.0,94124.2,94238.2,761.23,8835.2,-1.6,2.12
20220325,94238.5,95249.5,92048.6,92057.8,769.47,8845.37,-2.31,3.4
20220328,91425.5,93156.2,90394.0,90754.8,761.11,8402.79,-1.42,3.0
20220329,91090.6,92056.0,89128.6,89390.5,733.95,8323.1,-1.5,3.23
20220330,89816.3,91402.3,89800.6,91196.9,809.74,9231.51,2.02,1.79
20220331,90956.4,92305.1,90287.6,90349.2,889.04,9750.71,-0.93,2.21
20220401,89618.3,91776.6,89618.3,90240.0,841.47,9041.12,-0.12,2.39
20220406,90294.6,91445.7,89964.2,90349.2,905.71,9303.66,0.12,1.64
20220407,89719.7,90986.9,88208.8,88237.0,873.37,8922.09,-2.34,3.07
20220408,88435.4,89359.9,87732.8,87913.9,868.58,8947.98,-0.37,1.84
20220411,87220.4,87840.5,85116.6,85557.8,879.43,9325.67,-2.68,3.1
20220412,85537.4,86867.3,84927.6,86867.3,860.78,8860.61,1.53,2.27
20220413,86088.8,86974.6,85000.8,85000.8,823.48,8469.6,-2.15,2.27
20220414,85578.3,87062.5,85536.8,85954.0,770.71,8365.91,1.12,1.79
20220415,85387.0,86550.3,84625.7,84877.9,838.72,8801.02,-1.25,2.24
20220418,83980.5,86050.5,83865.1,84165.8,704.43,7474.59,-0.84,2.57
20220419,84207.3,85456.4,83327.9,83634.5,690.5,7509.51,-0.63,2.53
20220420,83388.5,83948.6,81284.1,81547.5,754.54,7923.88,-2.5,3.19
20220421,81228.8,82240.1,78714.6,79082.3,813.77,8267.99,-3.02,4.32
20220422,78444.9,80177.4,77892.8,78050.1,707.44,7235.59,-1.31,2.89
20220425,76440.3,77335.2,74042.1,74068.3,881.3,8629.05,-5.1,4.22
20220426,74444.6,76002.3,72771.5,73087.8,826.63,8068.81,-1.32,4.36
20220427,72302.8,77167.5,72295.1,77163.2,890.04,8812.11,5.58,6.67
20220428,76583.3,79019.7,76583.3,77269.4,776.14,8044.1,0.14,3.16
20220429,77919.9,81394.8,77821.5,81370.9,879.27,9245.93,5.31,4.62
20220505,81233.4,83996.1,81233.4,82728.3,783.98,8628.27,1.67,3.4
20220506,80730.2,82856.8,80441.9,80483.4,711.13,7286.47,-2.71,2.92
20220509,80355.1,82026.2,79655.9,79745.3,624.35,6430.63,-0.92,2.95
20220510,78606.4,81887.0,78584.7,81092.8,773.66,8098.19,1.69,4.14
20220511,81410.1,85102.1,81410.1,83471.2,919.94,10317.96,2.93,4.55
20220512,83344.6,84815.4,82597.2,82938.6,740.63,7852.77,-0.64,2.66
20220513,83562.3,84244.0,82357.2,82505.3,709.63,7268.4,-0.52,2.27
